company_id,name,booth,website,description,role,city,region,country,segment_name,segment_id,location_id
c_453ee0bea1bd,"Huizhou Chuangxinlong Industrial Co., Ltd",W9341,https://www.buildersshow.com/exhibitor/huizhouchuangxinlongindustrial,"Our soft stone products combine the texture and appearance of natural stone and wood, the They are widely used in interior and exterior building decoration to meet the different needs of our customers. Our new composite material combines natural sandstone powder, water-based materials and fiberglass to achieve a realistic imitation of stone and wood wood, while being flexible, lightweight and durable. Our products meet a wide range of design requirements and have excellent water, fire and UV resistance.",Product,"Huizhou, Guangdong",,China,Building Materials,s_building-materials,l_huizhou-guangdong-china
c_1aa9a881773d,"Huizhou Jiaxin Rubber Co.,Ltd.",W8673,https://www.buildersshow.com/exhibitor/huizhoujiaxinrubbercoltd,"We are a professional plumbing manufacturer. Major products: toilets ,faucets ,tubs, sink repair parts and plungers etc.",Product,"Huizhou, Guangdong",,China,Building Materials,s_building-materials,l_huizhou-guangdong-china
c_c3d0282b8dec,Hulk Systems,W6445,https://www.buildersshow.com/exhibitor/hulksystemsinc,Please stop by and visit our booth,Product,Aldersyde,Alberta,Canada,Building Materials,s_building-materials,l_aldersyde-alberta-canada
c_eab9bb6ac5db,Human Touch,S10043,https://www.buildersshow.com/exhibitor/humantouch,Please stop by and visit our booth,Product,Long Beach,California,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_long-beach-california-usa
c_fc210deb62f1,"Huzhou Pulan Wood Co., Ltd",W9120,https://www.buildersshow.com/exhibitor/huzhoupulanwoodcoltd,"Pulan, as a specialized exporter of interior door and relative building decoration material, we have engaged in this field since 2010. We export the products including room door and main door, cabinet door, wardrobe door, wall panel (slatted, smooth or customized), moulding and so on. 
Our main clients include but are not limited to the wholesalers, distributors, Contractors, the Builders, and the Real Estate Developers. We not only supply the products, but also give our clients the Joinery Work Solution. We are giving the good quality products to our clients, with reasonable price and good service. 
PULAN locates in Shanghai, the most developed city in China. With the most convenient transportation , flights, high speed train and highway in Shanghai, it is convenient to visit all our production base on-site. 
Pulan promise to give the guarantee for all the material supplied to the clients by three years in normal usage. We strictly control the quality and provide QC inspection during producing and before loading container. 
To help our clients to save the purchasing cost, meanwhile give the clients the products solution, with good quality and good service, this is the most important work we are doing. And we believe that this is the value of our work. 
Welcome to visit our company and we are looking forward to the BOTH-WIN cooperation with you!!!",Product,"Shanghai, Shanghai",,China,Building Materials,s_building-materials,l_shanghai-shanghai-china
c_c888f1ba439a,Hydro Extrusion North America,W8393,https://www.buildersshow.com/exhibitor/hydroextrusionnorthamerica,"Hydro Extrusion North America is a leader in extruded aluminum profiles. With more than 23 production facilities across the US and Canada, Extrusion North America produces aluminum extrusions for all types of industry. Globally, Hydro employs 32,000 employees in more than 140 locations and 42 countries.",Product,Rosemont,Illinois,USA,Building Materials,s_building-materials,l_rosemont-illinois-usa
c_870fbd348b82,HydroBlok,W4167,https://www.buildersshow.com/exhibitor/hydroblok,Please stop by and visit our booth,Product,Draper,Utah,USA,Building Materials,s_building-materials,l_draper-utah-usa
c_99087117e677,hydroPAVERS INC.,S6203,https://www.buildersshow.com/exhibitor/hydropaversinc,Please stop by and visit our booth,Product,TITUSVILLE,Florida,USA,"Outdoor Living, Leisure, & Modular Structures",s_outdoor-living-leisure-and-modular-structures,l_titusville-florida-usa
c_006e6ed34748,Hyphen Solutions LLC,S4049,https://www.buildersshow.com/exhibitor/hyphensolutionsllc,"Centered around Home Builders, Suppliers, Manufacturers and Trades, Hyphen provides the only full-cycle software suite designed to support your businesses before, during and beyond the build.   
The top North American Home Builders trust Hyphen Solutions, the makers of BuildPro, SupplyPro Hyphen Wallet, and more, as their reliable resource in the residential construction industry. Hyphen’s software-as-a-service delivers greater operational control, secure payment solutions and increased productivity to every size Builder, Supplier, Manufacturer, and Trade. In 2024, the Hyphen Network of 615+ Builders and 18,000+ residential Suppliers built 1 in 3 new homes using Hyphen’s Home Builder and Supply Chain solutions, making Hyphen the leading cloud-based residential construction management software provider.  
We are excited to feature Hyphen Wallet, BuilderGM, SupplyPro GM, Hyphen HomeSight, Hyphen CRM, and BRIX, and showcase our full suite of solutions  and services including our flagship products BuildPro and SupplyPro.   

Hyphen Wallet, our ePayments software, secures and accelerates payments from Builders to their Suppliers with integrated digital payments. With this simple solution, payment safety is a worry of the past. Builders can also eliminate time-consuming check runs, payment delays and uncertainty while gaining critical visibility and control of the payment process. A simple portal provides Suppliers unparalleled control of their cash flow with instant visibility into Builder payment and the ability to select how and when to get paid for completed work. Learn more about the value-added features that make Hyphen Wallet stand out from competitors by visiting info.hyphensolutions.com.  


BuilderGM, part of our Construction Management solution set, is a powerful all-in-one solution designed specifically for small to mid-size custom, local and regional Home Builders, as well as remodelers, providing comprehensive management tools to streamline operations, enhance collaboration, and drive efficiency. BuilderGM provides solutions for estimating, scheduling, bidding, vendor management, client billing, document management, accounting integration through QuickBooks and more. As an all-in-one software solution to simplify Home Builders’ workflow from concept to keys as a cloud-based software, BuilderGM can be used anytime, anywhere. With an intuitive work structure that flows from one activity to the next, in sequence, and pushes your job information through the pipeline with the click of a button. 


SupplyPro GM, part of our Orders and Field Management and Supply Chain Management solutions sets, optimizes productivity, reduces costs, and enables real-time information exchange on a unified cloud platform. Whether you're a new user or experienced SupplyPro user, activating SupplyPro GM is a natural progression. This intuitive platform streamlines operations by seamlessly connecting field and office. With the mobile app, Suppliers efficiently manage their business, empowering employees to perform anywhere, anytime, on any device. Take charge of your business and enhance operations with instant updates delivered straight to your mobile device. 


Hyphen HomeSight, part of our Marketing and Sales and Design solution sets, is an advanced, interactive design solution for Home Builders to offer a hands-on experience of their communities and homes anytime and anyplace. Giving homebuyers the power to design a home with every option and instant life-like outcomes builds confidence, increases the likelihood of upgrades and delivers website leads with detailed insights. Builders enjoy an increased lead-to-sales conversion rate, accelerated sales cycles and increased efficiency with design center time decreased by 67% -- all with integrations into your website, design center and back-office systems. 


Hyphen CRM, part of our Marketing and Sales solution sets, is a cloud-based Customer Relationship Management (CRM) platform built by Home Builders for Home Builders to optimize customer acquisition, coordinate and improve marketing efforts, and drive sales. Hyphen CRM brings sales and marketing data into an easy-to-use platform with two funnels for homebuyers and real estate agents and includes tools for newsletter publishing, email campaigns, campaign results and more. Home Builders invest significant budget and resources into sales and marketing, and with Hyphen CRM you can efficiently and effectively nurture leads throughout the home purchase journey. 


Hyphen BRIX, part of our Accounting and Operations solutions sets, is a fully integrated Enterprise Resource Planning (ERP) solution with accounting for North American Home Builders. Used to issue 543,000+ cloud-based platform provides solutions for accounting, purchasing, estimating, sales, scheduling, automated tax calculation and more. Connecting field staff with the back-office allows Home Builders to streamline communications, automate routine tasks, speed up production and minimize mistakes. 

    
Finding the right residential construction and business management solution that fits your needs can be a difficult task, but we’re here to help. Take our Solution Finder Quiz to see what pieces of the Hyphen Hub are right for you.  
Stop by to visit us at IBS at West Hall Booth W2854 or request a demonstration today. Visit info.hyphensolutions.com for a complete listing of software products for the residential construction business.",Service,Dallas,Texas,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_dallas-texas-usa
c_9ffe6da1d178,I.D.S.,S1079,https://www.buildersshow.com/exhibitor/ids,"IDS is a nationwide full service business development company that specializes in working with the owners of small to medium size companies, which we define as a company with an annual revenue of over 1 mil to over 50 million and at least 10 full-time employees. 
With over 30 year of experience, we have a proven track record of success in showing our clients practical ways of managing their businesses more effectively and efficiently. As a result of those efforts they have improved their: 
 Net Profits 
Sales 
Cash Flow 
Labor Productivity 
Streamline and grow their Organization 
Reduction of tax burden both Personal and Individually 
Ready the business for eventual exit to either sell or leave to a family member. 
And More 
We accomplish these goals by installing the best businesses practices being used by the most efficient and most profitable companies in your type of business, that we have worked with. 
The most impactful and sought after service we offer is the reduction in your level of tax burden, both corporate and personal. 
We have 40+ highly experienced tax attorneys on our staff creating Strategic Tax Plans for our clients.",Service,ARLINGTON HEIGHTS,Illinois,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_arlington-heights-illinois-usa
c_1db481c9e807,IAPMO Construction Products Group (UES/IBT/QCC),W4846,https://www.buildersshow.com/exhibitor/constructionproductsgroup,Please stop by and visit our booth,Product,Ontario,California,USA,Building Materials,s_building-materials,l_ontario-california-usa
c_d148b978fbba,IAPMO R&T,S24053,https://www.buildersshow.com/exhibitor/constructionproductsgroup,Please stop by and visit our booth,Product,Ontario,California,USA,Building Materials,s_building-materials,l_ontario-california-usa
c_570a51c9950e,IBS Oasis,P1413,https://www.buildersshow.com/exhibitor/ibsoasis,Please stop by and visit our booth,Service,Washington,District Of Columbia,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_washington-district-of-columbia-usa
c_e91ca1012e9a,ICC-ES,W3643,https://www.buildersshow.com/exhibitor/icces,"With over 90 years of experience and thousands of reports, ICC Evaluation Service is the industry leader in performing technical evaluations of building and plumbing products, materials and systems for code compliance. Due to its diligence and unparalleled engineering experience, ICC-ES is the most widely accepted evaluation agency in the nation. ICC-ES is a subsidiary of the International Code Council and provides a one-stop-shop testing, inspection and certification service to building manufacturers worldwide. Because Quality and Speed Matter.",Product,Brea,California,USA,Building Materials,s_building-materials,l_brea-california-usa
c_8b0439596914,ICC-ES-PMG,S24025,https://www.buildersshow.com/exhibitor/icces,Please stop by and visit our booth,Product,Brea,California,USA,Building Materials,s_building-materials,l_brea-california-usa
c_ce22b0d6a9ba,Ideal Roofing Company Limited,W6545,https://www.buildersshow.com/exhibitor/idealroofingcoltd,Please stop by and visit our booth,Product,Ottawa,Ontario,Canada,Building Materials,s_building-materials,l_ottawa-ontario-canada
c_2911d001aa2c,iFIT / NordicTrack,W2983,https://www.buildersshow.com/exhibitor/ifitnordictrack,Please stop by and visit our booth,Product,Logan,Utah,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_logan-utah-usa
c_667800fb54ce,iGUIDE,S10175,https://www.buildersshow.com/exhibitor/iguide,"Tired of multiple site visits, manual measurements, slow design workflows and permit delays? iGUIDE has the solution! 
The PLANIX R1 camera system uses 360° LiDAR technology to capture thousands of measurements per scan, delivering accurate CAD floor plans (DWG), Revit models (RVT) and immersive walkthroughs—fast. 
With iGUIDE, you can estimate accurately, collaborate seamlessly and showcase project progress effortlessly. Reduce rework, streamline documentation and improve communication across your team. 
Save time, reduce site visits and cut project costs with iGUIDE—the smarter, faster way to capture and share your built environment.",Product,Waterloo,Ontario,Canada,"Construction Tools, Systems, Equipment, & Safety",s_construction-tools-systems-equipment-and-safety,l_waterloo-ontario-canada
c_bfcb24ce8f70,IKONNI INDUSTRIAL,S25133,https://www.buildersshow.com/exhibitor/ikonni,Please stop by and visit our booth,Product,New York,New York,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_new-york-new-york-usa
c_d3311d2ab26f,Imperial Manufacturing Group,S2153,https://www.buildersshow.com/exhibitor/imperialmanufacturinggroup,"Founded in 1979, Imperial Manufacturing Group is a world-class manufacturer of HVAC and building products for residential and light commercial applications - serving both wholesale and retail markets in Canada and the USA. 
IMG also has diversified operations that include steel service centres, an air filtration distribution centre, and a commercial real estate business.Product Categories: 

Registers & Grilles
Galvanized Duct, Pipe & Fittings
Venting & Flexible Duct
Stove & Fireplace Maintenance Products
Railing, Fencing and Columns",Product,Alton,Illinois,USA,"Outdoor Living, Leisure, & Modular Structures",s_outdoor-living-leisure-and-modular-structures,l_alton-illinois-usa
c_8c6e1e402646,Inclinator Home Elevators and Lifts,W3074,https://www.buildersshow.com/exhibitor/inclinatorcoofamerica,Please stop by and visit our booth,Product,Harrisburg,Pennsylvania,USA,Building Materials,s_building-materials,l_harrisburg-pennsylvania-usa
c_32478f9bb63f,Infinity Massage Chairs,S10059,https://www.buildersshow.com/exhibitor/infinitymassagechairsice,"Infinity Massage Chairs is a leader in advanced massage technology, dedicated to enhancing wellness through innovation and exceptional design. With a commitment to relaxation, recovery, and everyday luxury, Infinity sets the standard with products that blend cutting-edge engineering and superior craftsmanship to redefine comfort and elevate the way you live.",Product,Seabrook,New Hampshire,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_seabrook-new-hampshire-usa
c_20e1136a21ec,Infor,W7559,https://www.buildersshow.com/exhibitor/infor,Please stop by and visit our booth,Service,Alpharetta,Georgia,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_alpharetta-georgia-usa
c_0b368b93ed5f,Infratech,S7174,https://www.buildersshow.com/exhibitor/infratech,Please stop by and visit our booth,Product,Gardena,California,USA,"Outdoor Living, Leisure, & Modular Structures",s_outdoor-living-leisure-and-modular-structures,l_gardena-california-usa
c_c89e8b644188,in-lite Outdoor Lighting,S3147,https://www.buildersshow.com/exhibitor/ildistributioninc,Please stop by and visit our booth,Product,Conover,North Carolina,USA,"Outdoor Living, Leisure, & Modular Structures",s_outdoor-living-leisure-and-modular-structures,l_conover-north-carolina-usa
c_ef82be7ccb62,Innova-Panels Inc.,W8346,https://www.buildersshow.com/exhibitor/innovapanelsinc,Please stop by and visit our booth,Product,Lewes,Delaware,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_lewes-delaware-usa
c_0417e61e99b4,Innovative Dehumidifier Systems,W6290,https://www.buildersshow.com/exhibitor/innovativedehumidifiersystems,The IDS team is dedicated to helping solve issues associated with high indoor humidity by providing clients and communities with innovative solutions. Working directly with customers to build long-lasting partnerships throughout the industry by offering hands-on exceptional customer service.,Product,Cleveland,Ohio,USA,Building Materials,s_building-materials,l_cleveland-ohio-usa
c_f78e102cb715,Inoteca Inc.,W6942,https://www.buildersshow.com/exhibitor/inotecainc,Please stop by and visit our booth,Product,Concord,Ontario,Canada,Global Products,s_global-products,l_concord-ontario-canada
c_90b6ce6095e0,InOvate,W5170,https://www.buildersshow.com/exhibitor/inovate,"Learn how these exterior terminations from InOvate® make proper dryer venting, bathroom venting, kitchen venting, and air 
 intake a breeze. 
DryerWallVent®
Premium Steel • Clean Look • Maximum AirflowDeep-drawn Galvalume® and powder-coat durability. A sleek exterior termination built to last. 

PremiumWallVent
Kitchen + Bath Exhaust, ElevatedLow-profile, 6"" vent designed for 70+ CFM systems. Clean lines. Long-term performance. 

DryerJack®
Engineered for Safer, Faster Dryer ExhaustSeamless hood + curved damper = optimized airflow and reduced lint buildup. 

FreshVent™
Clean Air Starts at the IntakeIdeal for ERV/HRV systems and fresh-air make-up. Designed to keep out debris, pests & rain. Smooth airflow, clean exterior look. Available in 4-inch and 6-inch models.  

SoffitFlow™
Smart Attic VentilationHigh-efficiency soffit intake that reduces heat and moisture. Durable, discreet, and built for balanced attic airflow. 

DryerBox®
Protect the Transition Hose • Create Space • Improve SafetyRecessed connection prevents kinks and crush damage. Cleaner installs, smoother airflow, and more usable space behind the dryer. 

DryerFlex®
The Safest, Most Flexible Transition DuctCombines crush resistance with fire-rated flex performance. Easy to route, tough to damage, optimized for airflow and safety. 

Dryer-Ell®
Turns Without Run Length PenaltiesLong-turn dryer elbows engineered to cut airflow restriction by up to 500% vs. sectioned elbows. Increased efficiency with fewer run-length penalties.",Product,Jupiter,Florida,USA,Building Materials,s_building-materials,l_jupiter-florida-usa
c_fc3197933418,INOX by Unison Hardware,W5543,https://www.buildersshow.com/exhibitor/inox,"INOX™ is an innovative engineering company serving the residential, commercial, hospitality, and healthcare industries. As experts in door hardware design and manufacturing, INOX has supplied locks, levers, and pulls for some of the most beautiful buildings in the world. From electric mortise sliding door locks with self-latching, auto-locking capabilities to touchless solutions, such as our newest Smart Glass Door Lock that features Face ID credentials, INOX continues to revolutionize the industry. Visit www.INOXSmart.com.",Product,Sacramento,California,USA,Building Materials,s_building-materials,l_sacramento-california-usa
c_8619199723da,"InSoFast, LLC",W7973,https://www.buildersshow.com/exhibitor/insofastllc,"A Leader in Innovative Continuous Insulation and Framing Systems 
For over 20 years, we have been an innovator in the insulation industry, with engineered solutions that save time and money. We pride ourselves on excellent customer service and quality products 100% made in the USA. InSoFast strives to change the way homes are built, making them more comfortable, energy efficient and healthier. We are passionate about “The Perfect Wall” and bringing this vision for high performance homes to the building science industry with our insulation solutions. 
Who We Are 
At our core, InSoFast is focused on performance-driven innovation. We design insulation systems to solve real-world challenges including thermal bridging, condensation, mold risk, and labor inefficiency. Every product is engineered to work as part of a complete system—reducing complexity on the jobsite while improving building outcomes for contractors, designers, and owners alike. 
All InSoFast products are manufactured in the USA, and we ship to all lower 48 U.S. states and Canada, delivering directly to the project site to simplify logistics and scheduling. Our team prides themselves on supporting projects with excellent customer service, personalized recommendations and access to technical experts throughout the project. 
InSoFast Insulation Panels 
InSoFast insulation panels are the foundation of our system approach. Designed for interior, exterior, and shipping container applications, these panels combine continuous insulation with built-in attachment points for finishes, eliminating the need for traditional framing in many assemblies. 

Interior Panels help transform basements, retrofit spaces, and new construction by improving thermal performance while creating a ready-to-finish surface.
Exterior Panels deliver continuous insulation to reduce thermal bridging and supports durable, high-performance building envelopes.
Shipping Container Panels address one of the most challenging building types by controlling condensation, improving comfort, and streamlining interior projects.

Together, these panels help projects move faster while supporting energy-efficient, code-compliant construction. 
The X-Bracket System 
The X‑Bracket System is a structural framing innovation designed for both residential construction and shipping container projects. This advanced polymer bracket system replaces much of the traditional lumber framing required in walls, creating strong, straight, and thermally efficient assemblies. 
By reducing wood usage and eliminating thermal bridging, the X-Bracket System supports healthier indoor environments while enabling builders to frame faster with greater consistency. It integrates seamlessly with InSoFast insulation panels, creating a unified system that enhances performance without adding complexity. 
Introducing the Batt-Bracket (Coming 2026) 
Launching in January 2026, the Batt‑Bracket expands InSoFast solutions to support traditional batt insulation within a smarter framing framework. The Batt-Bracket provides flexibility for projects which require or prefer batt insulation—without sacrificing alignment, performance, or efficiency. 
Built for Builders. Designed for Performance. 
From manufacturing in the United States to delivering directly to job sites across the lower 48 states and Canada, InSoFast is committed to helping builders succeed. Our systems are trusted on projects ranging from homes and multifamily buildings to commercial spaces and innovative shipping container developments. 
Step into the future of insulation with InSoFast, we’d love to partner on your next project!",Product,Mitchell,South Dakota,USA,Building Materials,s_building-materials,l_mitchell-south-dakota-usa
c_e6bcdd7c9d54,Integraspec Corp,W7596,https://www.buildersshow.com/exhibitor/integraspeccorp,Please stop by and visit our booth,Product,Kingston,Ontario,Canada,Building Materials,s_building-materials,l_kingston-ontario-canada
c_a12a4946c883,Inteplast Building Products,W7889,https://www.buildersshow.com/exhibitor/inteplastbuildingproducts,Please stop by and visit our booth,Product,Livingston,New Jersey,USA,Building Materials,s_building-materials,l_livingston-new-jersey-usa
c_899286e0874c,Intercorp,S10178,https://www.buildersshow.com/exhibitor/intercorp,Please stop by and visit our booth,Product,Orange,California,USA,Building Materials,s_building-materials,l_orange-california-usa
c_9ead8eab3f15,Interior Logic Group,S6031,https://www.buildersshow.com/exhibitor/interiorlogicgroup,"Interior Logic Group is the leading provider of interior finishes and home design for the homebuilding industry. Our comprehensive services, including installation, distribution, supply chain solutions, technology, and design, help homebuilders bring their homeowners' visions to life.",Product,San Diego,California,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_san-diego-california-usa
c_693ac58ee7af,International Development Services  Inc.,S1079,https://www.buildersshow.com/exhibitor/internationaldevelopmentservic,"IDS is a nationwide full service business development company that specializes in working with the owners of small to medium size U.S. based companies, which we define as companies  with an annual revenue in excess of 1 million and at least 10 full-time employees. 
With over 30 year of experience, we have a proven track record of success in showing our clients practical ways of managing their businesses more effectively and efficiently. As a result of those efforts they have improved their: 
Net Profits 
Sales 
Cash Flow 
Labor Productivity 
Set up Exit/Succession Strategies 
Streamline and grow their Organization 
Reduction of tax burden both Corporate and Personal 
Prep the business for eventual exit to either sell or transition to a family member. 
And More 
We accomplish these goals by installing the best businesses practices being used by the most efficient and most profitable companies in your type of business, that we have worked with. 
 The most impactful and sought after service we offer is the reduction in your level of tax burden, both corporate and personal. 
 We have 40+ highly experienced tax attorneys on our staff creating Strategic Tax Plans for our clients.",Service,Arlington Heights,Illinois,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_arlington-heights-illinois-usa
c_82809d1743a4,"International Wholesale Tile, LLC - TESORO",S9123,https://www.buildersshow.com/exhibitor/internationalwholesaletilellct,"Tesoro offers a wide range of Porcelain & Ceramic tile, Natural Stone, Luxury Engineered Planks and Decorative Glass products that are available in a finer flooring showrooms nationwide. As a subsidiary of Victoria PLC, we have direct access to our company-owned factories including tile, carpet, artificial turf, area rugs and underlayment for carpet.",Product,Palm City,Florida,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_palm-city-florida-usa
c_c62cadb9e960,"Intop International Exhibition Co., Ltd",TBD,https://www.buildersshow.com/exhibitor/xiamenintopglobalexhibitioncol,Please stop by and visit our booth,Product,,,China,Global Products,s_global-products,l_nan-china
c_5fce89cd701d,"Intradin Huzhou Hardware  Co., Ltd",S13147,https://www.buildersshow.com/exhibitor/intradinhuzhouhardwarecoltd,"Thank you for taking the time to visit our booth and learn about our kitchen products  and wardrobe system . Our company started in Taiwan in 1995. and now we have four factories in China with 30 years of experience. We’ve built a solid reputation in this industry. Our main markets are in North America and EU. Such as The Home Depot, Lowe’s, Costco, B&Q, Brico Depot. 
Our company offers two main product lines: 
The first is a metal wardrobe system, a fully DIY modular solution that is more environmentally friendly and cost-efficient compared to traditional wooden furniture. It is suitable for a wide range of spaces, including under-stair areas, garages, bathrooms, and office rooms. Our wardrobe systems combine flexibility, modern design, and affordability. 
The second product line consists of kitchen metal baskets. An essential helper for kitchen organization, it greatly enhances the storage capacity for kitchen items and makes kitchen storage more convenient and efficient.",Product,"Huzhou , Zhejiang",,China,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_huzhou-zhejiang-china
c_76bff575c27c,INTRAVAST,S10110,https://www.buildersshow.com/exhibitor/intravastllc,Please stop by and visit our booth,Product,Ontario,California,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_ontario-california-usa
c_6a76484c03df,Intuit Enterprise Suite,S1083,https://www.buildersshow.com/exhibitor/agencyeaonbehalfofintuit,Please stop by and visit our booth,Service,Mountain View,California,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_mountain-view-california-usa
c_9e969c424423,Inveris Training Solution,S3169,https://www.buildersshow.com/exhibitor/inveristrainingsolution,"Headquartered in the Atlanta, Georgia area and celebrating its centennial 2026, InVeris™ is a leading-edge technology company at the forefront of advancing human performance. With 100 years of innovation and performance data, InVeris provides a unique, leading-edge XR continuum including fats® software and device solutions, from reality to virtual reality training for Defense, Public Safety and Commercial markets; including Caswell live fire products. InVeris is a proven partner with more than 5,100 simulation training systems; 40,000 firearms simulators and 15,000 live fire ranges in deployment across 40+ countries. Only InVeris has everything it takes for people to make smarter, life-saving decisions second nature, instantly, accurately, and safely. More at: www.InVerisTraining.com",Product,Suwanee,Georgia,USA,"Outdoor Living, Leisure, & Modular Structures",s_outdoor-living-leisure-and-modular-structures,l_suwanee-georgia-usa
c_dc2e3057908f,iPixel LED,S10041,https://www.buildersshow.com/exhibitor/ipixelledlightcoltd,"Shenzhen Pixel Light Technology Co., Ltd. was established in June 2015 and is a professional supplier of LED products integrating R&D, production and sales. After more than ten years of experience accumulation and technology precipitation, Pixel Light has formed two core businesses, LED Strip Division and LED Sign Division, providing high-quality and customized LED solutions for global customers.",Product,"Shenzhen City, Guangdong",,China,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_shenzhen-city-guangdong-china
c_72f3aa5b2ae7,iQ Power Tools,S14163,https://www.buildersshow.com/exhibitor/iqpowertools,Please stop by and visit our booth,Product,Moreno Valley,California,USA,"Construction Tools, Systems, Equipment, & Safety",s_construction-tools-systems-equipment-and-safety,l_moreno-valley-california-usa
c_7af7e95be4de,ISI Building Products,W5450,https://www.buildersshow.com/exhibitor/isibuildingproducts,"ISI Building Products is a leading manufacturer of insulation, building products and accessories. This year at IBS we are highlighting our crawl space encapsulation products. Visit us at Booth #W5450 to get a first hand look at how Viper Vapor Barriers can provide protection and peace of mind in crawl space applications.",Product,East Peoria,Illinois,USA,Building Materials,s_building-materials,l_east-peoria-illinois-usa
c_3931a47e5c1b,Istanbul Chemicals and Chemical Products Exporters’ Association (IKMIB),W8467,https://www.buildersshow.com/exhibitor/istanbulchemicalandchemicalpro,"Established in 1991, the Istanbul Chemicals and Chemical Products Exporters’ Association (İKMİB) is one of Türkiye’s leading and most dynamic export associations. Representing more than 8,000 active member companies operating in 16 diverse chemical sub-sectors  including pharmaceuticals, medical devices, plastics, paints and coatings, cosmetics, adhesives, and construction chemicals İKMİB stands at the core of Türkiye’s chemical export ecosystem. 
We act as a bridge between Turkish manufacturers and global markets, helping our members grow their international presence, form new partnerships, and access emerging opportunities across every continent. Through our proactive engagement with ministries, international institutions, and industry stakeholders, İKMİB contributes to shaping both national export strategies and the sustainable transformation of the chemical industry. 
In 2024, the Turkish chemical sector reached 30.8 billion USD in exports, accounting for 13.6% of Türkiye’s total exports, with İKMİB members driving the majority of this performance  a testament to our country’s increasing competitiveness and innovation capacity in the global market.",Product,"Istanbul, Istanbul",,Turkey,Building Materials,s_building-materials,l_istanbul-istanbul-turkey
c_e31a8a1642c6,ITC gurade,S5001,https://www.buildersshow.com/exhibitor/itcguard,Please stop by and visit our booth,Service,Katy,Texas,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_katy-texas-usa
c_542c2063818d,ITW Construction Residential & Renovation,S11197,https://www.buildersshow.com/exhibitor/itwconstructionresidentialreno,"ITW Construction, a division of Illinois Tool Works, consists of 8 major brands; 
Paslode:  Tools and fasteners for the construction industry for framing, finish, decking, siding, and fencing. 
GRK:  Screws for multi-purpose, structural, decks, trim, cabinets and composite. 
Tapcon: The original blue screw anchors which are corrosion-resistant to withstand the harshest conditions with unmatched performance in concrete, block and brick applications.  They are also an excellent alternative to expansion anchors, plugs and lag shields. 
Teks: The original self-drilling screw for roofing, metal-to-metal applications, lath screws and wood-to-metal. 
Backer-On Rock-On: Cement board screws for cement board installation to wood or light gauge steel studs, as specified by cement board manufacturers. 
Ramset: Powder actuated Tools, Pins and Loads for 2 x 4 framing, furring strips and attaching electrical boxes. 
Red Head: Concrete anchors to fasten into block, brick, masonry, and solid concrete. 
E-Z Ancor: Drywall anchors for hanging  accessories, signs, fixtures and shelving units on drywall.",Product,Glenview,Illinois,USA,"Construction Tools, Systems, Equipment, & Safety",s_construction-tools-systems-equipment-and-safety,l_glenview-illinois-usa
c_021f05966a87,J&C Plumbing Enterprises Limited,W8449,https://www.buildersshow.com/exhibitor/jcplumbingenterpriseslimited,Please stop by and visit our booth,Product,"Ningbo, Zhejiang",,China,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_ningbo-zhejiang-china
c_4046761f96d2,"J. H. General Trading Co., Limited",W8642,https://www.buildersshow.com/exhibitor/jhgeneraltradingcolimited,Please stop by and visit our booth,Product,"Kowloon Bay KL, Hong Kong",,China,Building Materials,s_building-materials,l_kowloon-bay-kl-hong-kong-china
c_d832e891bd83,JACK App,S3036,https://www.buildersshow.com/exhibitor/jackapp,"JACK App is an all-in-one construction management platform built for builders, by builders. 
JACK App streamlines lead management, estimating, job delivery, cashflow forecasting, billing, safety and compliance in one system. 
Unlike generic project management tools, JACK App mirrors how builders actually work. It replaces spreadsheets, disconnected systems, and manual processes with a single, purpose-built platform that gives builders greater visibility, control, and confidence across their entire business. 
Now in the U.S. and Canada, JACK App helps residential builders and construction businesses run more efficient operations, improve financial clarity, and deliver more professional client experiences — without adding complexity.",Service,"Adelaide, South Australia",,Australia,Business Management & Professional Services,s_business-management-and-professional-services,l_adelaide-south-australia-australia
